Date,Open,High,Low,Close,Adj_Close,Volume,Stock,Daily_Return,MA30
2021-11-08,63344.07,67673.74,63344.07,67566.83,67566.83,41125608330, AAPL ,6.666385661672833,61157.052333333326
2021-11-09,67549.73,68530.34,66382.06,66971.83,66971.83,42357991721, AAPL ,-0.8555178532911888,61563.727333333336
2021-11-10,66953.34,68789.63,63208.11,64995.23,64995.23,48730828378, AAPL ,-2.9245889749488128,61814.075333333334
2021-11-11,64978.89,65579.02,64180.49,64949.96,64949.96,35880633236, AAPL ,-0.04452215173266317,62111.03866666667
2021-11-12,64863.98,65460.82,62333.91,64155.94,64155.94,36084893887, AAPL ,-1.0915765575902077,62336.2
2021-11-13,64158.12,64915.68,63303.73,64469.53,64469.53,30474228777, AAPL ,0.48537893566706164,62574.467
2021-11-14,64455.37,65495.18,63647.81,65466.84,65466.84,25122092191, AAPL ,1.569256370725967,62703.56333333333
2021-11-15,65521.29,66281.57,63548.14,63557.87,63557.87,30558763548, AAPL ,-2.996613772408935,62792.41966666667
2021-11-16,63721.2,63721.2,59016.34,60161.25,60161.25,46844335592, AAPL ,-5.586759194742091,62746.007333333335
2021-11-17,60139.62,60823.61,58515.41,60368.01,60368.01,39178392930, AAPL ,0.3797662838574627,62690.738333333335
2021-11-18,60360.14,60948.5,56550.79,56942.14,56942.14,41388338699, AAPL ,-5.6626773894162605,62446.74333333333
2021-11-19,56896.13,58351.11,55705.18,58119.58,58119.58,38702407772, AAPL ,2.1503219990533706,62184.30133333334
2021-11-20,58115.08,59859.88,57469.73,59697.2,59697.2,30624264863, AAPL ,2.722391503203635,62100.53566666667
2021-11-21,59730.51,60004.43,58618.93,58730.48,58730.48,26123447605, AAPL ,-1.6742364999059924,62035.14266666667
2021-11-22,58706.85,59266.36,55679.84,56289.29,56289.29,35036121783, AAPL ,-4.118020299164404,61864.99833333333
2021-11-23,56304.55,57875.52,55632.76,57569.07,57569.07,37485803899, AAPL ,2.2458575727894043,61752.939333333336
2021-11-24,57565.85,57803.07,55964.22,56280.43,56280.43,36635566789, AAPL ,-2.2329558236350167,61527.62633333333
2021-11-25,57165.42,59367.97,57146.68,57274.68,57274.68,34284016248, AAPL ,0.19112953250409434,61424.655999999995
2021-11-26,58960.29,59183.48,53569.77,53569.77,53569.77,41810748221, AAPL ,-9.142628029814649,61260.902
2021-11-27,53736.43,55329.26,53668.36,54815.08,54815.08,30560857714, AAPL ,2.007297470263658,61067.333333333336
2021-11-28,54813.02,57393.84,53576.73,57248.46,57248.46,28116886357, AAPL ,4.44317791648773,60901.35
2021-11-29,57291.91,58872.88,56792.53,57806.57,57806.57,32370840356, AAPL ,0.898311820988332,60765.274666666664
2021-11-30,57830.11,59113.4,56057.28,57005.43,57005.43,36708594618, AAPL ,-1.426039134284891,60621.490333333335
2021-12-01,56907.96,59041.68,56553.08,57229.83,57229.83,36858195307, AAPL ,0.5655975016500374,60495.671
2021-12-02,57217.37,57349.23,55895.13,56477.82,56477.82,32379968686, AAPL ,-1.2925270770047677,60270.71833333334
2021-12-03,56509.16,57482.17,52496.59,53598.25,53598.25,39789134215, AAPL ,-5.1512179618313265,59958.325
2021-12-04,53727.88,53904.68,42874.62,49200.7,49200.7,61385677469, AAPL ,-8.426128110768563,59549.94066666668
2021-12-05,49201.52,49768.15,47857.5,49368.85,49368.85,37198201161, AAPL ,0.34009111913616036,59158.04633333333
2021-12-06,49413.48,50929.52,47281.04,50582.63,50582.63,37707308001, AAPL ,2.366054768860631,58793.218
2021-12-07,50581.83,51934.78,50175.81,50700.09,50700.09,33676814852, AAPL ,0.23379937024815978,58372.32133333333
2021-12-08,50667.65,51171.38,48765.99,50504.8,50504.8,28479699446, AAPL ,-0.3214082358269991,57803.58700000001
2021-12-09,50450.08,50797.16,47358.35,47672.12,47672.12,29603577251, AAPL ,-5.506354003799398,57160.263333333336
2021-12-10,47642.14,50015.25,47023.7,47243.3,47243.3,30966005122, AAPL ,-0.8371580285856104,56568.53233333333
2021-12-11,47264.63,49458.21,46942.35,49362.51,49362.51,25775869261, AAPL ,4.438583355037381,56048.950666666664
2021-12-12,49354.86,50724.87,48725.85,50098.34,50098.34,21939223599, AAPL ,1.506396735802707,55580.363999999994
2021-12-13,50114.74,50205.0,45894.85,46737.48,46737.48,32166727776, AAPL ,-6.739055216090106,54989.295666666665
2021-12-14,46709.82,48431.4,46424.5,46612.63,46612.63,34638619079, AAPL ,-0.20807187867562396,54360.82200000001
2021-12-15,48379.75,49473.96,46671.96,48896.72,48896.72,36541828520, AAPL ,1.0685669107426168,53872.117
2021-12-16,48900.46,49425.57,47529.88,47665.43,47665.43,27268150947, AAPL ,-2.5255999636813207,53455.58966666667
2021-12-17,47653.73,48004.89,45618.21,46202.14,46202.14,32902725329, AAPL ,-3.046120419115154,52983.39399999999
2021-12-18,46219.25,47313.83,45598.44,46848.78,46848.78,26098292690, AAPL ,1.362051526149816,52646.94866666666
2021-12-19,46853.87,48089.66,46502.95,46707.02,46707.02,25154053861, AAPL ,-0.3134212819560173,52266.53
2021-12-20,46707.06,47401.72,45579.81,46880.28,46880.28,30961902129, AAPL ,0.370864704393728,51839.299333333336
2021-12-21,46886.08,49300.92,46698.77,48936.61,48936.61,27055803928, AAPL ,4.373430237716607,51512.83700000001
2021-12-22,48937.1,49544.8,48450.94,48628.51,48628.51,24447979559, AAPL ,-0.6305849754071993,51257.477666666666
2021-12-23,48626.34,51332.34,48065.84,50784.54,50784.54,28223878108, AAPL ,4.4383352726115195,51031.32666666666
2021-12-24,50806.05,51814.03,50514.5,50822.2,50822.2,24367912228, AAPL ,0.03178755286032702,50849.38566666667
2021-12-25,50854.92,51176.6,50236.71,50429.86,50429.86,19030650914, AAPL ,-0.8358286671181426,50621.225
2021-12-26,50428.69,51196.38,49623.11,50809.52,50809.52,20964372926, AAPL ,0.7551851931906112,50529.21666666667
2021-12-27,50802.61,51956.33,50499.47,50640.42,50640.42,24324345758, AAPL ,-0.3192552508621158,50390.06133333333
2021-12-28,50679.86,50679.86,47414.21,47588.86,47588.86,33430376883, AAPL ,-6.099069729079757,50068.07466666667
2021-12-29,47623.87,48119.74,46201.5,46444.71,46444.71,30049226299, AAPL ,-2.4759852569730336,49689.346
2021-12-30,46490.61,47879.96,46060.31,47178.13,47178.13,26686491018, AAPL ,1.478836263925117,49361.76933333334
2021-12-31,47169.37,48472.53,45819.95,46306.45,46306.45,36974172400, AAPL ,-1.8294075159367307,48997.65666666666
2022-01-01,46311.75,47827.31,46288.48,47686.81,47686.81,24582667004, AAPL ,2.9691385015681715,48704.62300000001
2022-01-02,47680.93,47881.41,46856.94,47345.22,47345.22,27951569547, AAPL ,-0.704076032074037,48496.18866666667
2022-01-03,47343.54,47510.73,45835.96,46458.12,46458.12,33071628362, AAPL ,-1.8702023549569766,48404.76933333333
2022-01-04,46458.85,47406.55,45752.46,45897.57,45897.57,42494677905, AAPL ,-1.2081228872432246,48289.060000000005
2022-01-05,45899.36,46929.05,42798.22,43569.0,43569.0,36851084859, AAPL ,-5.077107828954479,48055.272333333334
2022-01-06,43565.51,43748.72,42645.54,43160.93,43160.93,30208048289, AAPL ,-0.9286704092296905,47803.967
2022-01-07,43153.57,43153.57,41077.45,41557.9,41557.9,84196607520, AAPL ,-3.697654678396244,47505.737
2022-01-08,41561.46,42228.94,40672.28,41733.94,41733.94,28066355845, AAPL ,0.41499985804156836,47307.797666666665
2022-01-09,41734.73,42663.95,41338.16,41911.6,41911.6,21294384372, AAPL ,0.4237957212134722,47130.07433333333
2022-01-10,41910.23,42199.48,39796.57,41821.26,41821.26,32104232331, AAPL ,-0.21228707167677474,46878.69933333333
2022-01-11,41819.51,43001.16,41407.75,42735.86,42735.86,26327648900, AAPL ,2.191202144644924,46633.28333333333
2022-01-12,42742.18,44135.37,42528.99,43949.1,43949.1,33499938689, AAPL ,2.8237212046741607,46540.33733333334
2022-01-13,43946.74,44278.42,42447.04,42591.57,42591.57,47691135082, AAPL ,-3.0836644538366174,46406.301999999996
2022-01-14,42598.87,43346.69,41982.62,43099.7,43099.7,23577403399, AAPL ,1.1756884630977171,46213.06799999999
2022-01-15,43101.9,43724.67,42669.04,43177.4,43177.4,18371348298, AAPL ,0.17516629197320768,46063.467
2022-01-16,43172.04,43436.81,42691.02,43113.88,43113.88,17902097845, AAPL ,-0.13471682135012267,45960.525
2022-01-17,43118.12,43179.39,41680.32,42250.55,42250.55,21690904261, AAPL ,-2.0120775210050894,45807.25066666667
2022-01-18,42250.07,42534.4,41392.21,42375.63,42375.63,22417209227, AAPL ,0.2971829395785561,45662.87100000001
2022-01-19,42374.04,42478.3,41242.91,41744.33,41744.33,23091543258, AAPL ,-1.4860749647661613,45491.672666666665
2022-01-20,41744.03,43413.02,40672.82,40680.42,40680.42,20382033940, AAPL ,-2.5479332014661753,45216.46633333333
2022-01-21,40699.61,41060.53,35791.43,36457.32,36457.32,43011992031, AAPL ,-10.42341683372396,44810.759999999995
2022-01-22,36471.59,36688.81,34349.25,35030.25,35030.25,39714385405, AAPL ,-3.9519527391045925,44285.617
2022-01-23,35047.36,36433.31,34784.97,36276.8,36276.8,26017975951, AAPL ,3.507938971722841,43800.77033333333
2022-01-24,36275.73,37247.52,33184.06,36654.33,36654.33,41856658597, AAPL ,1.0436730012049338,43341.586
2022-01-25,36654.8,37444.57,35779.43,36954.0,36954.0,26428189594, AAPL ,0.8162641727686335,42879.73533333334
2022-01-26,36950.52,38825.41,36374.91,36852.12,36852.12,31324598034, AAPL ,-0.2663020709857241,42420.12533333334
2022-01-27,36841.88,37148.32,35629.28,37138.23,37138.23,25041426629, AAPL ,0.8043834896590669,42071.77099999999
2022-01-28,37128.45,37952.88,36211.11,37784.33,37784.33,22238830523, AAPL ,1.7665159735997724,41783.09166666667
2022-01-29,37780.71,38576.26,37406.47,38138.18,38138.18,17194183075, AAPL ,0.9461706781053113,41481.759999999995
2022-01-30,38151.92,38266.34,37437.71,37917.6,37917.6,14643548444, AAPL ,-0.6141761672807022,41202.13166666667
2022-01-31,37920.28,38647.26,36733.57,38483.13,38483.13,20734730465, AAPL ,1.4842981117228,40895.342333333334
2022-02-01,38481.77,39115.13,38113.66,38743.27,38743.27,20288500328, AAPL ,0.6795425470294116,40608.61066666666
2022-02-02,38743.71,38834.62,36832.73,36952.98,36952.98,19155189416, AAPL ,-4.621988962853573,40291.77266666667
2022-02-03,36944.8,37154.6,36375.54,37154.6,37154.6,18591534769, AAPL ,0.5678742339923226,40000.34033333333
2022-02-04,37149.27,41527.79,37093.63,41500.88,41500.88,29412210792, AAPL ,11.713850635557579,39931.403000000006
2022-02-05,41501.48,41847.16,41038.1,41441.16,41441.16,19652846215, AAPL ,-0.14534421423043156,39874.077333333335
2022-02-06,41441.12,42500.79,41244.91,42412.43,42412.43,16142097334, AAPL ,2.3438314408490832,39902.56166666666
2022-02-07,42406.78,44401.86,41748.16,43840.29,43840.29,28641855926, AAPL ,3.3803792695413377,39972.77333333333
2022-02-08,43854.65,45293.87,42807.84,44118.45,44118.45,33079398868, AAPL ,0.6015325626814845,40046.335
2022-02-09,44096.7,44727.8,43232.97,44338.8,44338.8,23245887300, AAPL ,0.5490206750165111,40130.253000000004
2022-02-10,44347.8,45661.17,43402.81,43565.11,43565.11,32142048537, AAPL ,-1.7648902538570173,40157.89466666667
2022-02-11,43571.13,43810.83,42114.54,42407.94,42407.94,26954925781, AAPL ,-2.6696346870048933,40106.522666666664
2022-02-12,42412.3,42992.55,41852.57,42244.47,42244.47,18152390304, AAPL ,-0.3957106782702229,40094.95266666667
2022-02-13,42236.57,42693.05,41950.94,42197.52,42197.52,14741589015, AAPL ,-0.09245542429227305,40064.880000000005
2022-02-14,42157.4,42775.78,41681.96,42586.92,42586.92,20827783012, AAPL ,1.0188484109551272,40045.19733333333
2022-02-15,42586.46,44667.22,42491.04,44575.2,44575.2,22721659051, AAPL ,4.6698880348354805,40093.908
2022-02-16,44578.28,44578.28,43456.69,43961.86,43961.86,19792547657, AAPL ,-1.3827810314799007,40150.95166666667
2022-02-17,43937.07,44132.97,40249.37,40538.01,40538.01,26246662813, AAPL ,-7.736200889135297,40089.69766666667
2022-02-18,40552.13,40929.15,39637.62,40030.98,40030.98,23310007704, AAPL ,-1.285135947236296,40032.586
2022-02-19,40026.02,40418.88,39713.06,40122.16,40122.16,13736557863, AAPL ,0.24019375396306378,40013.97733333333
2022-02-20,40118.1,40119.89,38112.81,38431.38,38431.38,18340576452, AAPL ,-4.204386548714922,40079.77933333334
2022-02-21,38423.21,39394.44,36950.48,37075.28,37075.28,29280402798, AAPL ,-3.508113975901546,40147.94700000001
2022-02-22,37068.77,38359.86,36488.93,38286.03,38286.03,25493150450, AAPL ,3.283788482865771,40214.92133333334
2022-02-23,38285.28,39122.39,37201.82,37296.57,37296.57,21849073843, AAPL ,-2.5824807863492163,40236.32933333333
2022-02-24,37278.57,38968.84,34459.22,38332.61,38332.61,46383802093, AAPL ,2.827468972119909,40282.283
2022-02-25,38333.75,39630.32,38111.34,39214.22,39214.22,26545599159, AAPL ,2.2968532950728826,40361.01966666667
2022-02-26,39213.08,40005.35,38702.54,39105.15,39105.15,17467554129, AAPL ,-0.27523979243660607,40426.583666666666
2022-02-27,39098.7,39778.94,37268.98,37709.79,37709.79,23450127612, AAPL ,-3.5523175962372053,40424.099
2022-02-28,37706.0,43760.46,37518.21,43193.23,43193.23,35690014104, AAPL ,14.552670662494041,40592.600666666665
2022-03-01,43194.5,44793.6,42952.59,44354.64,44354.64,32479047645, AAPL ,2.6858512079084127,40807.16866666667
2022-03-02,44357.62,45077.58,43432.85,43924.12,43924.12,29183112630, AAPL ,-0.9772841734971351,40988.535
2022-03-03,43925.2,44021.58,41914.75,42451.79,42451.79,24967782593, AAPL ,-3.354361505468379,41112.15233333334
2022-03-04,42458.14,42479.61,38805.85,39137.61,39137.61,28516271427, AAPL ,-7.8207147086518605,41184.973333333335
2022-03-05,39148.45,39566.34,38777.04,39400.59,39400.59,16975917450, AAPL ,0.644061259130309,41259.83966666667
2022-03-06,39404.2,39640.18,38211.65,38419.98,38419.98,19745229902, AAPL ,-2.497754046522944,41157.143
2022-03-07,38429.3,39430.23,37260.2,38062.04,38062.04,28546143503, AAPL ,-0.9556770485020596,41044.505666666664
2022-03-08,38059.9,39304.44,37957.39,38737.27,38737.27,25776583476, AAPL ,1.7797471879852427,40922.00033333334
2022-03-09,38742.82,42465.67,38706.09,41982.93,41982.93,32284121034, AAPL ,8.363123799454971,40860.08833333333
2022-03-10,41974.07,42004.73,38832.94,39437.46,39437.46,31078064711, AAPL ,-6.043278624160108,40704.05533333334
2022-03-11,39439.97,40081.68,38347.43,38794.97,38794.97,26364890465, AAPL ,-1.635396781488424,40519.261000000006
2022-03-12,38794.46,39308.6,38772.54,38904.01,38904.01,14616450657, AAPL ,0.2823856808420659,40363.890999999996
2022-03-13,38884.73,39209.35,37728.14,37849.66,37849.66,17300745310, AAPL ,-2.661893241897268,40211.948333333334
2022-03-14,37846.32,39742.5,37680.73,39666.75,39666.75,24322159070, AAPL ,4.810058150964216,40126.024333333335
2022-03-15,39664.25,39794.63,38310.21,39338.79,39338.79,23934000868, AAPL ,-0.8205373856810583,40030.73333333333
2022-03-16,39335.57,41465.45,39022.35,41143.93,41143.93,39616916192, AAPL ,4.597264003038473,39982.63366666667
2022-03-17,41140.84,41287.54,40662.87,40951.38,40951.38,22009601093, AAPL ,-0.4605156336137015,39861.839666666674
2022-03-18,40944.84,42195.75,40302.4,41801.16,41801.16,34421564942, AAPL ,2.0913990627390584,39789.816333333336
2022-03-19,41794.65,42316.55,41602.67,42190.65,42190.65,19664853187, AAPL ,0.9474896906661497,39844.90433333333
2022-03-20,42191.41,42241.16,41004.76,41247.82,41247.82,20127946682, AAPL ,-2.236450500232165,39885.46566666666
2022-03-21,41246.13,41454.41,40668.04,41078.0,41078.0,24615543271, AAPL ,-0.40762612152945593,39917.327000000005
2022-03-22,41074.11,43124.71,40948.28,42358.81,42358.81,32004652376, AAPL ,3.1277610153938746,40048.24133333333
2022-03-23,42364.38,42893.51,41877.51,42892.96,42892.96,25242943069, AAPL ,1.2476991283715277,40242.164
2022-03-24,42886.65,44131.86,42726.16,43960.93,43960.93,31042992291, AAPL ,2.5049286899303134,40431.32733333333
2022-03-25,43964.55,44999.49,43706.29,44348.73,44348.73,30574413034, AAPL ,0.87384040095941,40666.399333333335
2022-03-26,44349.86,44736.0,44166.27,44500.83,44500.83,16950455995, AAPL ,0.34040693702302816,40872.00666666667
2022-03-27,44505.36,46827.55,44437.29,46820.49,46820.49,28160889722, AAPL ,5.201912758373368,41125.549
2022-03-28,46821.85,48086.84,46690.2,47128.0,47128.0,36362175703, AAPL ,0.6538613916366002,41392.977333333336
2022-03-29,47100.44,48022.29,47100.44,47465.73,47465.73,31397059069, AAPL ,0.775555387592984,41718.17533333333
2022-03-30,47456.9,47655.15,46746.21,47062.66,47062.66,29333883962, AAPL ,-0.8307327280121499,41847.15633333334
2022-03-31,47062.15,47512.03,45390.54,45538.68,45538.68,33327427106, AAPL ,-3.2371449243181645,41886.62433333333
2022-04-01,45554.16,46616.24,44403.14,46281.64,46281.64,38162644287, AAPL ,1.5969562384642717,41965.208333333336
2022-04-02,46285.5,47028.28,45782.51,45868.95,45868.95,29336594194, AAPL ,-0.8999578701753311,42079.11366666667
2022-04-03,45859.13,47313.48,45634.11,46453.57,46453.57,25414397610, AAPL ,1.2962304343758864,42322.979
2022-04-04,46445.27,46791.09,45235.82,46622.68,46622.68,32499785455, AAPL ,0.3819764639111873,42563.71533333334
2022-04-05,46624.51,47106.14,45544.81,45555.99,45555.99,29640604055, AAPL ,-2.2917559884275547,42801.58233333334
2022-04-06,45544.36,45544.36,43193.95,43206.74,43206.74,39393395788, AAPL ,-5.132622348848469,42973.07233333334
2022-04-07,43207.5,43860.7,42899.91,43503.85,43503.85,26101973106, AAPL ,0.6858762946247724,43131.958333333336
2022-04-08,43505.14,43903.02,42183.29,42287.66,42287.66,27215995394, AAPL ,-2.7984739274485633,43142.116
2022-04-09,42282.08,42786.82,42183.25,42782.14,42782.14,16050772496, AAPL ,1.1826759705293535,43253.60533333333
2022-04-10,42781.09,43376.38,42021.21,42207.67,42207.67,17654475582, AAPL ,-1.3403585556141704,43367.361999999994
2022-04-11,42201.04,42424.59,39373.06,39521.9,39521.9,33949912166, AAPL ,-6.348516529450457,43387.958333333336
2022-04-12,39533.71,40617.59,39388.33,40127.18,40127.18,30991500854, AAPL ,1.5011745672237722,43463.87566666667
2022-04-13,40123.57,41430.05,39712.75,41166.73,41166.73,27691105228, AAPL ,2.5998683566791376,43513.875
2022-04-14,41160.22,41451.48,39695.75,39935.52,39935.52,24342001973, AAPL ,-2.9754457094738664,43533.765999999996
2022-04-15,39939.4,40617.72,39866.83,40553.46,40553.46,21756855753, AAPL ,1.537479281110877,43514.083666666666
2022-04-16,40552.32,40633.68,40078.43,40424.48,40424.48,16833150693, AAPL ,-0.3152470684784409,43496.52033333333
2022-04-17,40417.78,40570.73,39620.89,39716.95,39716.95,19087633042, AAPL ,-1.7339646066656846,43427.04666666666
2022-04-18,39721.2,40986.32,38696.19,40826.21,40826.21,33705182072, AAPL ,2.7819149471818627,43381.56533333334
2022-04-19,40828.18,41672.96,40618.63,41502.75,41502.75,25303206547, AAPL ,1.652216679754032,43390.063
2022-04-20,41501.75,42126.3,40961.1,41374.38,41374.38,27819532341, AAPL ,-0.30690272096960397,43399.94233333333
2022-04-21,41371.52,42893.58,40063.83,40527.36,40527.36,35372786395, AAPL ,-2.0404374796961684,43338.894
2022-04-22,40525.86,40777.76,39315.42,39740.32,39740.32,28011716745, AAPL ,-1.9383672548836741,43233.806
2022-04-23,39738.72,39935.86,39352.2,39486.73,39486.73,16138021249, AAPL ,-0.6341170525874964,43084.666
2022-04-24,39478.38,39845.93,39233.54,39469.29,39469.29,17964398167, AAPL ,-0.023025260914952713,42922.018000000004
2022-04-25,39472.61,40491.75,38338.38,40458.31,40458.31,35445730570, AAPL ,2.4971746231120697,42787.26733333334
2022-04-26,40448.42,40713.89,37884.98,38117.46,38117.46,34569088416, AAPL ,-5.7627961734970095,42497.166333333334
2022-04-27,38120.3,39397.92,37997.31,39241.12,39241.12,30981015184, AAPL ,2.940218203949076,42234.270333333334
2022-04-28,39241.43,40269.46,38941.42,39773.83,39773.83,33903704907, AAPL ,1.356729354664194,41977.87366666667
2022-04-29,39768.62,39887.27,38235.54,38609.82,38609.82,30882994649, AAPL ,-2.913855195377669,41696.11233333333
2022-04-30,38605.86,38771.21,37697.94,37714.88,37714.88,23895713731, AAPL ,-2.3078879734838265,41435.319
